"feature","score"
"DNAJB6",9.69102443879129
"HLA-E",9.68993919676974
"IFIT5",9.68649638495107
"RABAC1",9.6424658585741
"SPINK2",9.61961011235313
"FOXP1",9.54023481427233
"CST7",-9.51552550948657
"RGCC",9.49946691728454
"CCL5",9.4339263765297
"CDC42",9.42160766421427
"TRIM22",9.40438942469512
"DDX5",9.39478934446301
"IKZF1",-9.38761629228215
"CD70",9.3489011743842
"PRDX2",-9.32511288390154
"LGALS3",9.30991287964391
"PARP12",9.29273061586726
"RBM8A",9.27894784739981
"LSM6",9.27624185005218
"CIB1",9.26504095446954
"RPS27",-9.25992005990603
"POMP",9.24592493658577
"JUN",9.20429132220438
"JAML",9.1771142658066
"DHX58",9.14221537677876
"SYTL3",-9.12565802504673
"PTGES3",9.11984972639253
"DAPP1",9.08348921812577
"RPL23",-9.06694391567115
"MT-ATP6",-9.0247323124515
"TNFSF10",8.87980889504433
"ATP6V1D",8.8269076756778
"SKIL",8.80669325584358
"SP100",8.79595058044601
"AQP3",8.77563556850626
"COX5A",8.76675594047646
"CTNNA1",8.7319627287483
"ACTA2",8.68631063940238
"TMSB4X",8.66987726129521
"STRIP2",8.64143492952383
"KIF2A",-8.63302247403994
"RASGRP3",8.62370022525503
"RAC1",8.59305909754052
"GPSM3",8.55927510118267
"LAMP3",8.47694885280019
"ADAM19",8.47019861896029
"ESD",8.46490747107459
"UNC93B1",8.44218102819774
"IVNS1ABP",8.37842782199945
"FKBP1A",8.36566691909482
"NFKBIA",8.32768572307761
"SLC1A4",8.24906301869766
"PI4K2B",8.19173994690138
"EIF3E",-8.17227946344689
"RTN4",8.12737124927387
"DNAJC12",8.11098550279522
"PARP10",8.08092774881588
"GPR132",8.0317724416095
"TMX1",8.00777382854636
"VAMP5",7.98618827762848
"HAGHL",7.96692034151274
"SLAMF1",7.96079937652417
"MYL6",7.9530415417973
"MCL1",7.93611933027227
"CD2",7.92902058552854
"HSP90AA1",7.92663412439168
"ERH",7.87889368428752
"CALM1",7.87601996756552
"EIF2S1",7.85480662084067
"DDIT4",7.81650264312528
"GYPC",-7.81478532360611
"IFITM2",7.7706948081932
"FKBP1B",7.76930788219002
"RP11-305L7.1",-7.74275186465304
"TUBA1C",7.68872165352295
"BMPR2",7.67765702272647
"RPL28",-7.67523806571918
"TAPBP",7.66426386878027
"TUBB4B",7.65699207678565
"RP11-305L7.3",-7.63896370436928
"DYNLL1",7.63811546076857
"LPCAT2",7.62110247472028
"H1FX",7.58986439265004
"SEPT7",7.58314891040546
"MAL",-7.57546369209801
"LMCD1",7.56920258440232
"SAMD9",7.56603585711754
"ANXA6",7.51041182994286
"BCAR3",7.48095662445981
"CDKN2D",7.42955050691414
"ITK",7.41652842184385
"TNFRSF25",7.40224252774268
"UBL5",7.39283162799473
"ODF3B",7.37331180605989
"DPM1",7.26135849202932
"AFAP1",7.25399308383872
"TSPO",7.25343313624759
"LAG3",7.2397082048425
"CAPN2",7.23541543942419
"FNDC9",7.23433534869608
"PDIA6",7.23269524013744
"OPTN",7.23165734970374
"SYNGR2",7.21995212165605
"GZMA",-7.21263473558598
"EFHD2",7.20580693557938
"LINC00869",7.17669217947794
"DEK",7.16780098295586
"PSMC2",7.15909565777548
"MED10",7.15467921533556
"NAPA",7.15204573674153
"NAGK",7.13363815419458
"SDC4",7.12724881758772
"KCNN4",7.12705632146399
"SNHG25",-7.11990110299848
"YARS",7.11654340295412
"PLK3",7.10191590765881
"PSMB3",7.08665520552651
"PTGER2",-7.06291167733212
"PRDX4",7.06018823605151
"PFKP",7.03937892153947
"CXCR3",7.02699302451841
"UBE2N",7.01893516983055
"ATP2C1",7.00649919572488
"RBCK1",7.00376150890001
"YIPF5",6.96829586399912
"MAGED2",6.94146527217848
"RHOU",6.9334833530606
"SPPL2A",6.93207469051579
"SKP1",6.90467985254812
"ADO",6.89767240573346
"FHL3",6.8706572644479
"PLIN2",6.832862295655
"PLGRKT",6.80509362061397
"SMAD3",-6.79570317882203
"S100A10",6.77033954653554
"CAP1",6.75921952403186
"CXCL10",6.74290991057029
"PCMT1",6.72142471769034
"LGALS1",6.72014214885511
"APOBEC3C",6.71199179201146
"ARF5",6.68755786028448
"WARS",6.65909433761365
"GNB2",6.64710683571145
"B2M",6.63331472761475
"EXOC2",6.62662616302373
"RAN",6.60468563508349
"RPS7",-6.5979390125484
"EBI3",6.57428873344259
"CNDP2",6.56363870603267
"ZFYVE21",6.55849765655759
"DNASE2",6.55684906274558
"DHRS3",6.52829848745633
"HM13",6.52119893544211
"CCDC167",-6.46575170188051
"SON",6.46317897146438
"MAT2B",6.43687419184491
"CNP",6.38479384847616
"PSTPIP1",6.36299823715726
"YWHAB",6.35837973548061
"TNIP1",6.35726404275761
"ACTB",6.35198581774709
"SLC38A5",6.33713006053717
"CTA-384D8.35",6.27442235650119
"PPARG",6.25592113047694
"TGM1",6.23627932589577
"HNRNPA0",6.23596882001591
"STK38L",6.17815749552042
"GCH1",6.14775583622195
"HINT1",-6.1152654504712
"TMEM179B",6.09665417286989
"GLOD4",6.06980872532667
"PHF11",6.05634139310649
"PTK2",6.04974554034712
"FBXO6",6.02839446876711
"DHPS",6.02497683896351
"PSMB10",6.02211623696703
"UBA7",6.01854569370597
"MEAF6",6.01786057840369
"MSRB1",6.00184739228667
"TIMP1",5.9981829948415
"TRAF1",5.99785319779637
"RPP38",5.98758488575442
"SRSF2",5.98457572729396
"TPI1",5.97966470186456
"ATP6V0E1",5.96569040779479
"RPP30",5.96317754647375
"OAS2",5.94307356149211
"RP11-138A9.2",5.94235306544772
"EIF3F",-5.91733832845281
"EIF4B",-5.9051439846621
"PFKL",5.90005870000714
"EEF1D",-5.8953943933078
"ARID5A",5.89211142103861
"ARPC5",5.88688954263057
"TXNIP",5.85275686718728
"GIMAP7",5.85044184904964
"MIF",5.84397719588235
"DERL1",5.83615795179071
"PCBP1",5.83229927858169
"FUS",5.83224203202101
"LCP2",5.82947135676777
"CCL17",5.81929806558081
"AKIP1",5.81803524648393
"RAB5C",5.80027532905718
"SF3B2",5.7970180259065
"TNIP2",5.78604395503536
"ADSS",5.78562218145993
"CAPN1",5.78037728024763
"KLF10",5.77510032451018
"RP11-81H14.2",5.7497826483474
"RNH1",5.72352504503035
"STAT1",5.68601210237776
"SNX3",5.67742771366061
"CCR4",5.67556612373489
"NBEAL1",-5.65857773284587
"FABP5",5.64112481548041
"IKZF4",5.62215651743705
"RGS1",5.5977865501264
"XRCC6",5.57858622683565
"NOL7",5.57668271824937
"C15orf48",5.57543786171775
"ETS1",-5.57456050292757
"COPRS",5.57414497767258
"MAGOH",5.56735732198607
"CCND2",5.56640314209876
"ACOT7",5.5652019545851
"TMEM59",5.56381882893424
"TUBB",5.54773588807575
"IMPDH2",-5.54550787812891
"AGPAT2",5.52745441730216
"LMNB1",5.5254729498217
"RPL36",-5.52013118090359
"TAP2",5.51095951540145
"PSMA4",5.5042110788288
"CFL1",5.50096794110757
"ATF3",5.49207830162709
"TNFSF14",5.48992884601311
"SS18",5.48922678389814
"LDHA",5.48771841727585
"CXorf40B",5.46664027943299
"TDRD7",5.44932745900176
"MCM6",5.44630378943894
"PDE4B",5.4443413870642
"PSMB2",5.44417637397973
"PPHLN1",5.43740380895628
"TRANK1",5.43160514966699
"BAZ1A",5.42448175665044
"CD7",-5.41021139381777
"F5",5.40966895552758
"C4orf32",5.39562142193868
"PCED1B",5.38951367999586
"TSTA3",5.38845262229984
"CD2BP2",5.38343164280628
"UBQLN2",5.36984180015636
"AAK1",5.36704139823658
"CD69",5.36695095429813
"EVI2A",5.36451362718671
"VPS29",5.33577666421967
"TMEM243",5.3343908813558
"TCIRG1",5.33383265970576
"TMEM205",5.32962404414162
"SOCS1",5.31485617601323
"MRPS11",5.30905612320466
"RAB7A",5.28861225665759
"NASP",5.28022808492163
"LDLRAD4",5.26913714224272
"SFT2D1",5.25590277189283
"CBR3",5.25107653617771
"TANK",5.24307216844398
"RILPL2",5.23922082087238
"PLA2G16",5.23103266478844
"TOMM20",-5.22124907187984
"UTP6",5.2185986893475
"SNX17",5.19737810301466
"WDR1",5.19261322138071
"ARL6IP6",5.17462913274192
"FKBP3",5.16904806773117
"EHD4",5.15435588758515
"NFIL3",-5.14413494712861
"AK6",5.14353601173626
"ARF6",5.13549413577067
"PSMB8",5.13437533709471
"LTA",5.12922668848681
"IDS",5.12145612193486
"NRBP1",5.12018465230385
"HNRNPF",5.09081612761894
"TMEM154",5.08877051345648
"HN1",5.0741489556554
"NDUFA9",5.06573995835285
"DDX60L",5.04933214103099
"BAK1",5.03530475080668
"AAED1",5.03279042260296
"C14orf119",5.01210137047404
"SDHA",5.0042118612731
"PRR5",5.00110349171969
"GLIPR1",4.99453082610969
"PSMA3",4.99450796692737
"HIGD2A",-4.99360671074748
"ZNF598",4.99215649306746
"SDF2",4.98886400735177
"CTSB",4.94757298651314
"NUDT22",4.94102176817838
"EZR",4.93408232588161
"RNF126",4.91524065694564
"PARP14",4.89577467582128
"HNRNPA2B1",4.89036778906922
"APOL2",4.88854347626386
"NLRC5",4.88056028802509
"RALY",4.87545758428485
"SLC25A5",-4.86895820084315
"HPS6",4.86523114130715
"PABPC1",-4.85626331049502
"RPL17",-4.85028773569357
"YBX1",-4.84151921233542
"ARL2",4.84096204327214
"TSHZ2",4.84020310325211
"ARL4C",-4.83820388494793
"TCEAL4",4.83600281817831
"SLC25A24",4.82983270397962
"MRPL14",4.80650008681535
"H1F0",4.79696333755324
"SORD",4.78341052469477
"ARF3",4.78238089905784
"PSMA7",4.78110506923904
"USP30-AS1",4.77964310825412
"TSC22D3",4.77712491416515
"GPR183",4.74519468863365
"SURF4",4.73746225647491
"S100A6",4.72142054377018
"PPP1R2",4.72120654044575
"TRABD",4.71454260069637
"HNRNPU",4.71252968890762
"PPDPF",4.6988372595135
"FANCL",4.69309552647917
"RAB4A",4.69259977253793
"PLEC",4.68907272780546
"CXorf38",4.68225693123532
"FAM177A1",4.68077060458362
"RPUSD1",4.6791918360606
"RPS26",-4.66060352702825
"AHSA1",4.65509327521234
"DENND1B",4.63080816241386
"NUDT4",4.62342611503349
"SH3KBP1",4.62313940253661
"AIMP2",4.61966896997268
"PSMB1",4.61680894501492
"MOV10",4.6135437160079
"SH2D2A",4.60891234039405
"ATP6V0D1",4.60313759310753
"ZC3H12A",4.59794239479805
"ATP6V1H",4.59412338776377
"ELOVL5",4.59330912023196
"SMARCA5",4.59184803976878
"EXOSC9",4.58842640410138
"HERC5",4.58827320517025
"SH3BGRL",4.5819629787745
"ACSL4",4.58141496075459
"CMAS",4.57498741544029
"SRI",4.57273422679408
"ATPIF1",4.57021751819069
"EEA1",4.56560792409329
"NIT1",4.56074640349886
"PDCD10",4.55987828050524
"PNPT1",4.55136037884006
"KLHDC7B",4.54467862498217
"CSRNP1",4.51340885771797
"ACADVL",4.51210147219605
"GLRX3",4.51185048551725
"TSN",4.51020651520157
"RPA3",4.50915477704598
"DBNL",4.50814106209424
"DDB2",4.50589795622883
"TRAPPC4",4.50501045181326
"NUP88",4.50260447450613
"RGS16",4.49376676373814
"PLEKHJ1",4.49253904180577
"IRF3",4.48687261799666
"FUT7",4.48361688153515
"SLIRP",4.47721014720183
"PSMC4",4.46942920437341
"TRAT1",-4.46134709479103
"RALA",4.45134869918661
"SHOC2",4.44954543094588
"NUDC",4.44769583829291
"BAG1",4.44547010069981
"APOL1",4.43765682734204
"SAP18",4.43623712129436
"CMC1",4.43604288535008
"MPHOSPH8",4.42417332402965
"CD44",4.42039414219188
"VAMP8",4.415950662093
"UBE2L3",4.40013833993298
"PPCS",4.3919406577246
"IL15RA",4.38963915677299
"CCDC109B",4.38807944579704
"MAP1LC3B",4.38541386825282
"MT-CYB",-4.3850833609685
"ABCG1",4.38480316677773
"RP11-138A9.1",4.38166136913383
"WDR45B",4.3640736896651
"DERL2",4.36293060692504
"EML3",4.36203604824401
"PRR13",4.35543630254736
"PGK1",4.35457123240518
"C19orf43",4.34174426515617
"YPEL5",4.3322107891114
"RAB8A",4.33154006331049
"PDCD4",4.31939440885638
"ADRM1",4.31913734558225
"RIF1",4.31423455177323
"UBE2B",4.31179642839419
"GSTP1",4.27944193931284
"PTBP1",4.27937304898409
"ELK3",4.27447868775044
"MAP7D1",4.26622139438105
"PUF60",4.26230228580274
"C12orf57",4.25456100636498
"ADGRE5",4.25214963814831
"PFN1",4.24605916649157
"FERMT3",4.24520620211257
"PDCD6",4.24266285408341
"CMTR1",4.24195940739093
"USP14",4.23909254486795
"IK",4.22511793318158
"SRP14",4.22182873246156
"SP140",4.21996590697887
"H2AFZ",4.21926157695365
"REXO2",4.21597600153
"FAM173A",4.21477846844279
"MRPL40",4.21010299537276
"STIP1",4.1944255578321
"PSMC1",4.19033591888643
"GSDMD",4.1831148712833
"LINC01281",4.17834455981059
"NUB1",4.16758868901754
"NINJ1",4.16686331277859
"TMEM102",4.15614326007068
"FLNA",4.14875269929599
"TMEM14A",4.14602895004238
"TMEM87B",4.14276469594836
"EMC7",4.14078985941488
"ZDHHC12",4.13580336821384
"AUH",-4.13428818513261
"UTP3",4.13100612914171
"TRAF2",4.12830398105114
"SYNCRIP",4.12716171108144
"RUVBL1",4.12614073370824
"CD53",4.12508702801305
"EMP3",4.12388589368377
"HPS5",4.11447728478622
"SLC39A8",-4.11040605534469
"C17orf62",4.10799750572725
"PPP1R14B",4.10747679556406
"XRN1",4.09864939120015
"TOMM5",4.08481261086729
"MAST4",4.07763425037866
"ALDOA",4.07731692074954
"TOR1A",4.0636254794341
"RMDN3",4.05923549626978
"PIN1",4.05850676449502
"SPOCK2",4.05402351144913
"DENND2D",4.0464748119862
"SLAMF6",4.04481743410321
"ADPRHL2",4.03996616601538
"RCSD1",-4.03860167202361
"NDUFA3",4.03216721978144
"MED19",4.02827942480567
"FDX1",4.02536078722109
"TRIM21",4.02260313919808
"SNRPA1",4.01894364196933
"OTUD6B",4.01407094499551
"CCL20",4.01234617945815
"SMS",4.0123138588382
"EIF1AY",3.99574402008936
"WDFY2",3.99240707377237
"RASGRP4",3.97372282363954
"KPNB1",3.97342306764187
"MAP4K2",3.97182450128814
"SMARCA2",3.97136582053119
"PFKFB3",3.9712263220261
"CHMP1A",3.96821896935501
"SPATS2L",3.95698702280095
"SP110",3.95677791783735
"CCT6A",3.95304979479433
"TMCO1",3.94994048810664
"TMEM128",3.94916358710919
"SYPL1",3.94887289656303
"SH3GLB1",3.94714560965761
"SPCS1",3.9436003569658
"NDFIP1",3.94088649945176
"ZNF766",3.93981214758927
"DYNLT1",3.93965411434766
"TRMT112",3.93883959428971
"CCZ1",3.92350646488611
"SRSF5",3.91975964438899
"SCML4",3.91876120354175
"H2AFV",3.90833358967013
"IFRD1",3.90610330741213
"COMMD1",3.89723147437668
"FAM103A1",3.89590209104763
"MRPL17",3.89265062090461
"RANBP1",3.89040905957976
"BIN3",3.88692631474028
"COASY",3.87511891638619
"RER1",3.87464589751194
"YIPF3",3.87411787286004
"TFPT",3.87242131279342
"PML",3.87069216959107
"CD38",3.86711830241467
"CHAC2",3.86413368662825
"STAT5B",3.86184279412132
"RSU1",3.85938521725649
"RSL24D1",-3.85193058996322
"TTC7A",3.85183641002785
"NOL11",3.84760072481607
"ARRDC3",3.84436001091092
"CMTM6",3.84395253443394
"PTEN",-3.84026724490083
"FRMD4B",-3.83112802050881
"LPCAT3",3.82773985906766
"RANGAP1",3.80857765110133
"LINC00116",3.80417236040102
"UHRF1",3.80350500381787
"PIK3IP1",3.80202799137392
"MT-ND6",3.79119437626374
"PPP1R18",3.78467558729663
"M6PR",3.78409825140386
"COX7C",-3.78008058307363
"NEMF",3.77186421752256
"NDUFB11",3.77025669142194
"GRINA",3.769428231932
"ACTR3",3.76698089081538
"SEC23A",3.76679570346039
"CXCR4",3.7589135983483
"MFAP1",3.7555469931363
"SATB1",-3.75176380908919
"MAGOHB",3.75012459070086
"ETHE1",3.74166979929229
"TRIM26",3.73968340658213
"CD82",3.73872121440033
"RTP4",3.72266627181204
"KLF3",-3.70459335086517
"SCAMP2",3.6992508823689
"SMC6",3.69515600145111
"ANKIB1",3.69512061415414
"DEGS1",3.68959417474935
"CD63",3.68837650395433
"FUOM",3.67591448692204
"PDIA3",3.67411824751446
"CD27",-3.66772553184428
"PWP1",3.66727268408677
"DNAJC15",3.66701845822997
"TRAC",3.66383869058767
"TMEM43",3.66350598167161
"SLC52A2",3.65774959672895
"TNF",3.65603360912454
"USP15",3.65399999184715
"BCL2A1",-3.65209948611383
"CD48",-3.65015712520853
"SRP54",3.64891323449218
"HADHB",3.63996920797896
"HLA-DPA1",3.63984460602727
"GTF2B",3.63950877029019
"WBP4",3.63732916803248
"TMA7",-3.63314491955461
"NCALD",-3.62592512488146
"USP4",3.62358925102316
"MAP2K3",3.62127405289848
"IL32",-3.6202642306277
"TRIP6",3.6164111199593
"NXT1",3.60942164453042
"TSTD1",3.60066905852004
"ZNF146",3.59706871875583
"BABAM1",3.59691946694175
"ATP5H",3.59556901984544
"BBX",3.59154817219929
"IL2RB",3.5874962985209
"CTSC",-3.58662815676024
"PPP6R1",3.58418922197119
"SNX10",3.57754518988257
"AP1S1",3.56767939800723
"EIF2B1",3.56597959977574
"PAIP1",3.56209901981224
"DHRS12",3.55820288159196
"SLC39A1",3.55551735008537
"ARFGAP2",3.55486515925889
"CCT7",3.55091019977593
"DDX56",3.54779449770272
"EIF1B",3.54452176937893
"GNAI3",3.54441269048553
"ASNA1",3.54411947973566
"SERPINB6",3.54215689260755
"NSUN2",3.53777156003057
"FBXL3",3.53554542659174
"TFG",3.53502730173278
"PRMT1",3.53307070127
"PTPN6",3.53257801811277
"UROS",3.52280231373072
"SOD2",3.51623831860673
"EVL",-3.50471537047303
"ATG10",3.50448355214377
"SEPT2",3.50392107463006
"MOB1A",3.50319555939682
"TOR3A",3.49542299898491
"RGS9",-3.49117619952744
"TRIM5",3.49092531454835
"HNRNPK",3.48647165275457
"NOC3L",3.48386254527407
"RPS6KA5",-3.48334465094778
"ISCA2",3.4700896951913
"MPRIP",-3.46592561904516
"LRRC42",3.4643095605044
"NEK6",3.46245966065491
"METTL13",3.46218678835997
"HARS",3.4604840672369
"MAPK1IP1L",3.45795072395022
"DCTPP1",3.45027158951667
"SCCPDH",3.45017127129086
"TSG101",3.44687176978746
"TP53BP1",3.44460744094779
"HSH2D",3.44155625521094
"ADAR",3.43735040965274
"KRTCAP2",3.43142908495669
"TXNDC17",3.42707918588174
"TSR2",3.42650521918911
"ANXA5",3.42221267229041
"FIBP",3.41578913905853
"NDUFAB1",3.4122405203328
"AP2A1",3.40994460438332
"PGM2L1",3.40605889723502
"COPZ1",3.40574900867809
"COPS8",3.40502591844785
"RGL4",-3.39960620187885
"UCP2",3.39790847493575
"CD151",3.38521508734199
"C6orf62",3.3709905528432
"DHRS2",3.36891263712286
"SPEF2",3.36578232325413
"CHMP1B",3.35655594681955
"MFSD10",3.35459800180119
"RNPEP",3.35430787151979
"KLF13",-3.35207196995776
"NUP54",3.35016904141693
"TRMT10C",3.34804257123198
"TRAF3IP3",3.34305940554872
"TARDBP",3.33912445452806
"CTNNB1",3.33879099424871
"ST3GAL1",-3.3382247964559
"PRPF40A",3.33147311890849
"ACOT13",3.32715450445985
"MCMBP",3.32650028561534
"CYFIP2",3.32563622449586
"ATP6V0B",3.32561299254686
"ECE1",3.32340670376264
"ADH5",3.32322024524341
"ABRACL",3.32018826696321
"NAPSA",3.31830477000908
"GPS1",3.31749518090121
"CHMP4B",3.31587348730853
"RASGRP2",-3.31345259763054
"INTS6",3.30510326533434
"RBM3",-3.30106042854525
"MB21D1",3.29502572330751
"NDUFV2",-3.29431538473923
"B3GNT2",3.29350852013244
"BRK1",3.29312529710082
"EIF4A1",3.29124201891713
"LINC01588",3.29114781662948
"TNFRSF12A",3.29031010617266
"SLFN5",3.28171454379946
"TNFSF12",3.28083475397195
"ENY2",3.27952373357396
"SHMT2",-3.27912546069209
"RNF167",3.27656813485729
"TFIP11",3.27337484138178
"MAP3K8",3.27330372492952
"TOPORS",3.27003434726341
"SNRPC",3.26975085387746
"HSPA9",3.26804375657355
"PHF5A",3.26574021348403
"BLOC1S2",3.26437721819613
"DYNC1LI2",3.26359432911061
"TUBA1B",3.26057529509635
"CBFB",3.25346376081661
"SBDS",3.25029664019664
"SNTB1",3.23974638104487
"HSP90AB1",3.23933259725507
"HNRNPDL",3.23916276691021
"EIF5B",3.23601440662365
"CDS2",3.22930156741852
"MESDC2",3.22870164928155
"ILF2",3.22539035110499
"PTRH2",3.22380658440157
"CCDC85B",3.22258914024731
"JHDM1D-AS1",-3.22057902739234
"POLR2E",3.20783657156774
"TRAPPC3",3.20750994245584
"U2SURP",3.2046835759074
"UMPS",3.19715269980698
"ABCF2",3.1961308298172
"SNHG8",-3.19337164331425
"GART",3.19182400873334
"ZNF90",-3.18943834858731
"RPA2",3.18811502327372
"ATRAID",3.18498367876233
"DR1",3.18106235274379
"HAUS1",3.17748186870336
"AHR",3.17747981419601
"ATP6V0A2",3.17662756132681
"CCNDBP1",3.16887846645641
"JOSD2",3.16789722169838
"LLPH",3.16763085380068
"UTP11L",3.16416229445673
"RABIF",3.16404348374376
"INO80E",3.15817151598116
"ERP29",3.15782672626749
"LGALS8",3.15676011300093
"ENO1",3.15675352472392
"CYSTM1",3.15609224348551
"CLEC2B",-3.15065722404147
"AKAP12",3.14840594442355
"EML2",3.1407715349629
